2,1,536.72,244.97,118.38,357.19,1.0000,-1,-1,-1
2,2,402.13,275.46,104.56,315.68,1.0000,-1,-1,-1
2,3,911.57,99.80,221.78,667.40,1.0000,-1,-1,-1
2,4,791.71,324.10,43.54,132.75,1.0000,-1,-1,-1
2,5,1.00,1.00,341.97,1027.90,1.0000,-1,-1,-1
2,7,739.91,320.71,41.19,125.64,1.0000,-1,-1,-1
3,1,529.89,267.46,108.67,327.94,1.0000,-1,-1,-1
3,2,385.71,275.46,104.56,315.68,1.0000,-1,-1,-1
3,3,891.45,117.70,214.29,644.89,1.0000,-1,-1,-1
3,4,792.49,327.08,40.79,124.38,1.0000,-1,-1,-1
4,1,522.27,255.44,110.94,334.78,1.0000,-1,-1,-1
4,2,380.58,275.46,104.56,315.68,1.0000,-1,-1,-1
4,3,899.37,131.81,222.70,670.15,1.0000,-1,-1,-1
4,4,790.46,326.80,41.67,127.07,1.0000,-1,-1,-1
4,7,694.77,334.00,39.54,120.60,1.0000,-1,-1,-1
5,1,525.43,254.97,106.18,320.45,1.0000,-1,-1,-1
5,2,379.23,275.46,104.56,315.68,1.0000,-1,-1,-1
5,3,879.49,108.79,236.85,712.71,1.0000,-1,-1,-1
5,4,786.36,328.28,39.91,121.72,1.0000,-1,-1,-1
6,1,521.60,251.52,110.03,332.06,1.0000,-1,-1,-1
6,2,367.61,252.91,115.59,348.92,1.0000,-1,-1,-1
6,3,872.67,100.54,241.77,727.48,1.0000,-1,-1,-1
6,4,782.92,324.27,43.46,132.50,1.0000,-1,-1,-1
7,1,520.40,250.35,111.34,336.02,1.0000,-1,-1,-1
7,2,363.63,245.11,119.40,360.41,1.0000,-1,-1,-1
7,3,879.78,117.55,222.24,668.73,1.0000,-1,-1,-1
7,4,781.77,322.93,44.65,136.11,1.0000,-1,-1,-1
7,17,1664.40,532.60,84.74,256.23,1.0000,-1,-1,-1
7,18,726.98,313.45,44.95,136.84,1.0000,-1,-1,-1
8,1,510.74,267.36,106.70,322.04,1.0000,-1,-1,-1
8,2,361.25,246.52,115.44,348.44,1.0000,-1,-1,-1
8,3,883.30,124.45,214.24,644.66,1.0000,-1,-1,-1
8,4,780.83,325.24,43.06,131.24,1.0000,-1,-1,-1
8,5,833.35,342.20,74.51,224.46,1.0000,-1,-1,-1
8,7,678.40,337.33,39.04,119.08,1.0000,-1,-1,-1
