2,1,1359.10,413.27,120.26,362.77,1.0000,-1,-1,-1
2,5,459.00,440.33,92.43,279.22,1.0000,-1,-1,-1
2,6,1254.60,446.72,33.82,103.47,1.0000,-1,-1,-1
2,7,1318.97,253.51,185.83,559.45,1.0000,-1,-1,-1
2,8,1491.16,409.43,114.02,343.99,1.0000,-1,-1,-1
2,9,550.39,475.66,27.77,85.25,1.0000,-1,-1,-1
2,10,1097.00,433.00,39.00,119.00,1.0000,-1,-1,-1
2,11,544.57,453.58,40.40,123.09,1.0000,-1,-1,-1
3,1,1359.10,413.27,120.26,362.77,1.0000,-1,-1,-1
3,5,455.51,451.86,96.00,289.99,1.0000,-1,-1,-1
3,6,1254.60,446.72,33.82,103.47,1.0000,-1,-1,-1
3,7,1367.00,360.13,163.50,492.29,1.0000,-1,-1,-1
3,8,1485.26,394.24,125.35,378.13,1.0000,-1,-1,-1
3,10,1098.18,430.44,41.21,125.70,1.0000,-1,-1,-1
3,11,545.02,457.35,38.91,118.59,1.0000,-1,-1,-1
3,14,729.00,450.83,39.00,119.00,1.0000,-1,-1,-1
3,17,1021.20,436.37,31.49,96.47,1.0000,-1,-1,-1
3,18,936.67,432.25,39.68,120.97,1.0000,-1,-1,-1
4,1,1377.25,413.27,120.26,362.77,1.0000,-1,-1,-1
4,5,459.18,446.25,92.24,278.67,1.0000,-1,-1,-1
4,6,1254.60,446.72,33.82,103.47,1.0000,-1,-1,-1
4,7,1348.72,356.22,166.89,502.54,1.0000,-1,-1,-1
4,8,1481.87,405.90,122.49,369.50,1.0000,-1,-1,-1
4,10,1098.55,429.64,41.91,127.81,1.0000,-1,-1,-1
4,14,729.64,447.11,41.21,125.70,1.0000,-1,-1,-1
4,17,1017.97,427.52,37.25,114.00,1.0000,-1,-1,-1
4,18,936.76,435.78,33.01,100.76,1.0000,-1,-1,-1
4,20,657.86,419.00,73.64,222.93,1.0000,-1,-1,-1
4,22,1352.60,52.98,258.92,778.76,1.0000,-1,-1,-1
5,1,1383.17,413.27,120.26,362.77,1.0000,-1,-1,-1
5,5,460.42,443.87,90.97,274.84,1.0000,-1,-1,-1
5,6,1254.60,446.72,33.82,103.47,1.0000,-1,-1,-1
5,8,1480.58,410.79,121.20,365.60,1.0000,-1,-1,-1
5,10,1098.65,429.41,42.10,128.39,1.0000,-1,-1,-1
5,14,729.84,446.06,41.91,127.81,1.0000,-1,-1,-1
5,17,1016.94,424.70,39.10,119.60,1.0000,-1,-1,-1
5,18,936.74,436.63,31.26,95.49,1.0000,-1,-1,-1
5,20,646.78,452.29,62.80,190.22,1.0000,-1,-1,-1
5,22,1352.60,52.98,258.92,778.76,1.0000,-1,-1,-1
6,1,1402.07,413.27,120.26,362.77,1.0000,-1,-1,-1
6,5,460.78,442.99,90.60,273.74,1.0000,-1,-1,-1
6,6,1254.60,446.72,33.82,103.47,1.0000,-1,-1,-1
6,7,1372.26,353.60,168.26,506.68,1.0000,-1,-1,-1
6,8,1480.16,412.53,120.70,364.10,1.0000,-1,-1,-1
6,10,1098.66,429.38,42.13,128.46,1.0000,-1,-1,-1
6,14,729.90,445.88,42.10,128.38,1.0000,-1,-1,-1
6,17,1016.62,423.85,39.67,121.27,1.0000,-1,-1,-1
6,20,654.97,427.72,70.78,214.36,1.0000,-1,-1,-1
6,22,1352.60,52.98,258.92,778.76,1.0000,-1,-1,-1
6,25,587.97,443.19,89.46,270.46,1.0000,-1,-1,-1
7,1,1399.01,397.84,132.70,400.26,1.0000,-1,-1,-1
7,5,456.37,437.20,95.11,287.37,1.0000,-1,-1,-1
7,6,1254.60,446.72,33.82,103.47,1.0000,-1,-1,-1
7,8,1496.90,413.14,120.50,363.50,1.0000,-1,-1,-1
7,10,1098.65,429.41,42.11,128.40,1.0000,-1,-1,-1
7,14,729.90,445.95,42.13,128.46,1.0000,-1,-1,-1
7,17,1015.95,424.71,37.98,116.09,1.0000,-1,-1,-1
7,18,934.50,433.51,33.05,101.00,1.0000,-1,-1,-1
7,20,656.96,421.73,72.73,220.25,1.0000,-1,-1,-1
7,25,591.45,436.10,96.02,290.22,1.0000,-1,-1,-1
7,30,546.83,338.90,128.96,388.88,1.0000,-1,-1,-1
8,1,1404.86,392.32,131.01,395.15,1.0000,-1,-1,-1
8,5,454.80,435.16,96.72,292.21,1.0000,-1,-1,-1
8,6,1254.89,443.07,35.50,108.60,1.0000,-1,-1,-1
8,7,1432.86,358.54,159.49,480.31,1.0000,-1,-1,-1
8,8,1502.95,413.35,120.42,363.24,1.0000,-1,-1,-1
8,10,1098.63,429.45,42.08,128.30,1.0000,-1,-1,-1
8,14,729.89,446.07,42.11,128.40,1.0000,-1,-1,-1
8,17,1016.39,424.23,39.02,119.24,1.0000,-1,-1,-1
8,18,934.16,433.04,33.31,101.81,1.0000,-1,-1,-1
8,20,657.72,419.46,73.47,222.47,1.0000,-1,-1,-1
8,25,592.52,433.79,98.14,296.57,1.0000,-1,-1,-1
8,30,546.83,359.12,128.96,388.88,1.0000,-1,-1,-1
8,31,1305.90,405.34,44.95,136.84,1.0000,-1,-1,-1
9,1,1418.22,390.39,136.39,411.34,1.0000,-1,-1,-1
9,5,458.51,439.60,92.92,280.75,1.0000,-1,-1,-1
9,6,1254.71,445.30,34.48,105.47,1.0000,-1,-1,-1
9,8,1505.05,413.41,120.37,363.11,1.0000,-1,-1,-1
9,10,1097.59,431.70,40.14,122.40,1.0000,-1,-1,-1
9,14,729.88,446.19,42.08,128.30,1.0000,-1,-1,-1
9,17,1013.79,421.54,41.25,126.01,1.0000,-1,-1,-1
9,18,935.76,435.32,31.88,97.47,1.0000,-1,-1,-1
9,20,657.97,418.70,73.72,223.23,1.0000,-1,-1,-1
9,22,1399.38,52.98,258.92,778.76,1.0000,-1,-1,-1
9,25,592.76,433.19,98.66,298.13,1.0000,-1,-1,-1
9,30,546.83,365.43,128.96,388.88,1.0000,-1,-1,-1
9,31,1305.90,405.34,44.95,136.84,1.0000,-1,-1,-1
9,32,1379.40,432.91,44.95,136.84,1.0000,-1,-1,-1
10,1,1428.82,406.70,132.26,398.88,1.0000,-1,-1,-1
10,5,459.94,441.33,91.46,276.34,1.0000,-1,-1,-1
10,6,1254.64,446.20,34.07,104.20,1.0000,-1,-1,-1
10,8,1505.69,413.41,120.35,363.04,1.0000,-1,-1,-1
10,10,1097.18,432.58,39.39,120.11,1.0000,-1,-1,-1
10,14,729.31,453.12,40.14,122.40,1.0000,-1,-1,-1
10,17,1012.82,420.58,42.07,128.47,1.0000,-1,-1,-1
10,18,934.66,433.67,33.00,100.89,1.0000,-1,-1,-1
10,20,658.04,418.48,73.80,223.44,1.0000,-1,-1,-1
10,22,1405.41,52.98,258.92,778.76,1.0000,-1,-1,-1
10,25,592.73,433.14,98.68,298.17,1.0000,-1,-1,-1
10,30,546.83,367.09,128.96,388.88,1.0000,-1,-1,-1
10,31,1305.90,405.34,44.95,136.84,1.0000,-1,-1,-1
10,32,1379.40,432.91,44.95,136.84,1.0000,-1,-1,-1
11,1,1432.55,395.91,130.51,393.59,1.0000,-1,-1,-1
11,5,460.44,441.95,90.94,274.78,1.0000,-1,-1,-1
11,6,1254.61,446.54,33.91,103.73,1.0000,-1,-1,-1
11,7,1440.27,371.35,178.85,538.61,1.0000,-1,-1,-1
11,8,1522.04,413.40,120.33,362.99,1.0000,-1,-1,-1
11,10,1097.04,432.89,39.12,119.29,1.0000,-1,-1,-1
11,14,729.10,450.32,39.39,120.11,1.0000,-1,-1,-1
11,18,934.28,433.09,33.39,102.12,1.0000,-1,-1,-1
11,20,658.05,418.46,73.80,223.46,1.0000,-1,-1,-1
11,22,1409.34,50.61,247.09,743.20,1.0000,-1,-1,-1
11,25,590.70,438.53,94.10,284.32,1.0000,-1,-1,-1
11,30,546.83,367.31,128.96,388.88,1.0000,-1,-1,-1
11,31,1305.90,405.34,44.95,136.84,1.0000,-1,-1,-1
11,32,1380.89,436.94,42.66,129.92,1.0000,-1,-1,-1
11,33,676.59,454.91,51.78,157.34,1.0000,-1,-1,-1
12,1,1446.32,392.02,136.00,410.12,1.0000,-1,-1,-1
12,5,460.61,442.16,90.77,274.27,1.0000,-1,-1,-1
12,6,1254.93,448.43,32.31,98.86,1.0000,-1,-1,-1
12,8,1528.02,413.39,120.32,362.96,1.0000,-1,-1,-1
12,10,1096.99,433.00,39.02,118.99,1.0000,-1,-1,-1
12,14,729.02,449.32,39.12,119.29,1.0000,-1,-1,-1
12,18,934.15,432.87,33.56,102.64,1.0000,-1,-1,-1
12,22,1408.30,52.14,254.68,766.03,1.0000,-1,-1,-1
12,25,586.34,443.97,88.02,265.99,1.0000,-1,-1,-1
12,30,564.85,367.11,128.96,388.88,1.0000,-1,-1,-1
12,31,1305.90,405.34,44.95,136.84,1.0000,-1,-1,-1
12,32,1380.29,428.01,46.60,141.88,1.0000,-1,-1,-1
12,33,676.59,454.91,51.78,157.34,1.0000,-1,-1,-1
13,1,1441.15,389.41,144.49,435.71,1.0000,-1,-1,-1
13,5,472.84,476.77,79.23,239.44,1.0000,-1,-1,-1
13,6,1254.72,447.35,33.27,101.80,1.0000,-1,-1,-1
13,8,1530.08,413.37,120.31,362.93,1.0000,-1,-1,-1
13,10,1097.99,430.83,40.88,124.68,1.0000,-1,-1,-1
13,14,728.99,448.96,39.02,118.99,1.0000,-1,-1,-1
13,18,934.12,432.79,33.64,102.88,1.0000,-1,-1,-1
13,20,658.04,418.47,73.80,223.45,1.0000,-1,-1,-1
13,22,1407.81,52.68,257.38,774.14,1.0000,-1,-1,-1
13,25,588.28,442.68,90.02,272.02,1.0000,-1,-1,-1
13,30,553.54,366.82,128.96,388.88,1.0000,-1,-1,-1
13,31,1304.78,416.29,42.84,130.44,1.0000,-1,-1,-1
13,33,676.59,454.91,51.78,157.34,1.0000,-1,-1,-1
14,1,1448.90,389.66,141.32,426.13,1.0000,-1,-1,-1
14,6,1254.64,446.96,33.62,102.85,1.0000,-1,-1,-1
14,7,1471.78,342.09,182.31,549.00,1.0000,-1,-1,-1
14,8,1534.47,415.76,126.07,380.28,1.0000,-1,-1,-1
14,10,1098.36,430.03,41.57,126.76,1.0000,-1,-1,-1
14,14,729.54,447.41,40.88,124.68,1.0000,-1,-1,-1
14,18,934.12,432.77,33.68,103.01,1.0000,-1,-1,-1
14,22,1407.37,52.88,258.41,777.25,1.0000,-1,-1,-1
14,25,588.94,442.23,90.71,274.10,1.0000,-1,-1,-1
14,30,549.28,366.55,128.96,388.88,1.0000,-1,-1,-1
14,31,1305.50,409.22,44.20,134.57,1.0000,-1,-1,-1
14,32,1395.15,428.86,42.99,130.91,1.0000,-1,-1,-1
14,33,676.59,454.91,51.78,157.34,1.0000,-1,-1,-1
14,35,462.73,425.00,106.32,320.89,1.0000,-1,-1,-1
14,36,1080.20,425.40,59.63,180.89,1.0000,-1,-1,-1
15,1,1451.62,389.89,139.91,421.85,1.0000,-1,-1,-1
15,5,480.33,468.00,83.12,251.20,1.0000,-1,-1,-1
15,6,1254.61,446.81,33.75,103.26,1.0000,-1,-1,-1
15,7,1519.93,272.09,191.72,577.32,1.0000,-1,-1,-1
15,8,1535.17,399.78,134.25,404.92,1.0000,-1,-1,-1
15,10,1097.50,431.89,39.97,121.89,1.0000,-1,-1,-1
15,14,729.74,446.85,41.57,126.76,1.0000,-1,-1,-1
15,18,934.12,432.76,33.71,103.09,1.0000,-1,-1,-1
15,20,658.00,418.58,73.77,223.34,1.0000,-1,-1,-1
15,25,589.18,442.07,90.95,274.84,1.0000,-1,-1,-1
15,30,547.67,366.32,128.96,388.88,1.0000,-1,-1,-1
15,31,1305.76,406.75,44.67,136.02,1.0000,-1,-1,-1
15,32,1399.11,425.50,46.68,142.12,1.0000,-1,-1,-1
15,35,468.52,376.39,123.81,373.61,1.0000,-1,-1,-1
16,1,1452.41,390.05,139.31,420.03,1.0000,-1,-1,-1
16,5,480.13,463.68,88.08,266.21,1.0000,-1,-1,-1
16,6,1254.60,446.75,33.80,103.41,1.0000,-1,-1,-1
16,7,1566.25,327.00,164.17,494.41,1.0000,-1,-1,-1
16,8,1536.14,410.25,131.41,396.35,1.0000,-1,-1,-1
16,10,1098.18,430.42,41.23,125.74,1.0000,-1,-1,-1
16,14,729.81,446.66,41.83,127.55,1.0000,-1,-1,-1
16,18,934.20,435.28,29.44,90.10,1.0000,-1,-1,-1
16,22,1459.34,214.05,199.28,599.48,1.0000,-1,-1,-1
16,25,589.26,442.02,91.03,275.08,1.0000,-1,-1,-1
16,30,554.68,327.58,135.19,407.65,1.0000,-1,-1,-1
16,35,470.26,361.91,129.01,389.24,1.0000,-1,-1,-1
17,1,1457.08,407.21,132.91,400.75,1.0000,-1,-1,-1
17,5,471.30,451.55,98.75,298.43,1.0000,-1,-1,-1
17,6,1254.60,446.73,33.82,103.47,1.0000,-1,-1,-1
17,8,1548.90,396.29,142.84,430.77,1.0000,-1,-1,-1
17,10,1098.20,432.66,38.10,116.21,1.0000,-1,-1,-1
17,14,731.42,464.86,36.70,111.93,1.0000,-1,-1,-1
17,17,943.19,388.42,45.27,138.16,1.0000,-1,-1,-1
17,22,1473.98,316.66,176.04,529.64,1.0000,-1,-1,-1
17,25,589.27,442.01,91.04,275.12,1.0000,-1,-1,-1
17,30,557.25,313.30,137.48,414.54,1.0000,-1,-1,-1
17,31,1304.59,418.15,42.48,129.36,1.0000,-1,-1,-1
17,32,1399.92,428.30,43.09,131.19,1.0000,-1,-1,-1
18,1,1453.88,396.52,136.63,411.94,1.0000,-1,-1,-1
18,5,467.95,446.96,102.79,310.60,1.0000,-1,-1,-1
18,6,1254.60,446.72,33.83,103.49,1.0000,-1,-1,-1
18,8,1558.27,392.35,140.72,424.36,1.0000,-1,-1,-1
18,10,1098.21,433.55,36.86,112.43,1.0000,-1,-1,-1
18,14,724.41,452.81,40.16,122.49,1.0000,-1,-1,-1
18,17,938.06,386.40,45.22,137.96,1.0000,-1,-1,-1
18,25,589.26,442.01,91.03,275.10,1.0000,-1,-1,-1
18,30,558.21,307.91,138.33,417.10,1.0000,-1,-1,-1
19,5,466.53,445.08,104.39,315.41,1.0000,-1,-1,-1
19,6,1254.92,448.46,32.31,98.86,1.0000,-1,-1,-1
19,8,1578.43,407.71,133.66,403.08,1.0000,-1,-1,-1
19,10,1097.41,433.24,38.21,116.55,1.0000,-1,-1,-1
19,14,722.12,448.90,41.29,125.93,1.0000,-1,-1,-1
19,17,936.29,385.68,45.24,137.97,1.0000,-1,-1,-1
19,22,1479.93,388.94,141.49,425.78,1.0000,-1,-1,-1
19,25,589.25,442.02,91.02,275.06,1.0000,-1,-1,-1
19,30,558.53,306.03,138.62,417.95,1.0000,-1,-1,-1
20,1,1440.58,367.29,145.96,440.06,1.0000,-1,-1,-1
20,5,471.29,450.63,100.44,303.47,1.0000,-1,-1,-1
20,6,1255.04,449.13,31.73,97.09,1.0000,-1,-1,-1
20,7,1583.02,246.86,192.21,578.80,1.0000,-1,-1,-1
20,8,1603.30,413.76,130.84,394.56,1.0000,-1,-1,-1
20,10,1098.13,430.95,40.56,123.72,1.0000,-1,-1,-1
20,14,721.25,447.37,41.73,127.27,1.0000,-1,-1,-1
20,22,1500.54,415.12,122.69,369.33,1.0000,-1,-1,-1
20,25,589.24,442.03,91.01,275.02,1.0000,-1,-1,-1
20,30,558.61,305.49,138.69,418.17,1.0000,-1,-1,-1
20,32,1414.50,429.32,41.98,127.85,1.0000,-1,-1,-1
20,36,937.07,432.64,34.54,105.03,1.0000,-1,-1,-1
21,1,1437.06,360.75,148.00,446.18,1.0000,-1,-1,-1
21,5,476.49,444.96,94.49,285.48,1.0000,-1,-1,-1
21,6,1254.76,447.59,33.06,101.17,1.0000,-1,-1,-1
21,8,1612.23,415.99,129.77,391.33,1.0000,-1,-1,-1
21,10,1097.41,432.22,39.62,120.85,1.0000,-1,-1,-1
21,14,720.95,446.80,41.90,127.76,1.0000,-1,-1,-1
21,22,1506.53,404.16,131.60,396.23,1.0000,-1,-1,-1
21,25,589.22,442.04,90.99,274.98,1.0000,-1,-1,-1
21,30,558.61,305.45,138.69,418.14,1.0000,-1,-1,-1
21,31,1299.89,394.70,50.69,154.31,1.0000,-1,-1,-1
21,32,1416.28,429.53,41.84,127.45,1.0000,-1,-1,-1
21,35,470.55,357.12,131.01,395.23,1.0000,-1,-1,-1
22,1,1455.17,377.86,148.73,448.35,1.0000,-1,-1,-1
22,5,475.03,450.85,96.58,291.80,1.0000,-1,-1,-1
22,6,1254.66,447.03,33.55,102.65,1.0000,-1,-1,-1
22,7,1584.24,236.15,196.01,590.23,1.0000,-1,-1,-1
22,8,1615.26,416.80,129.35,390.07,1.0000,-1,-1,-1
22,10,1097.12,432.73,39.23,119.68,1.0000,-1,-1,-1
22,14,720.87,446.61,41.95,127.91,1.0000,-1,-1,-1
22,22,1524.80,417.23,121.30,365.29,1.0000,-1,-1,-1
22,25,589.21,442.05,90.98,274.95,1.0000,-1,-1,-1
22,30,558.57,323.94,138.66,418.04,1.0000,-1,-1,-1
22,32,1416.86,429.60,41.80,127.32,1.0000,-1,-1,-1
23,5,477.82,445.13,93.03,281.08,1.0000,-1,-1,-1
23,6,1254.62,446.81,33.74,103.23,1.0000,-1,-1,-1
23,7,1573.79,217.85,206.00,620.26,1.0000,-1,-1,-1
23,8,1596.83,398.71,141.93,427.97,1.0000,-1,-1,-1
23,10,1097.80,433.54,37.33,113.90,1.0000,-1,-1,-1
23,14,720.86,452.19,41.96,127.94,1.0000,-1,-1,-1
23,22,1513.65,403.88,131.29,395.42,1.0000,-1,-1,-1
23,25,591.22,429.57,99.96,302.04,1.0000,-1,-1,-1
23,30,565.22,307.52,145.19,437.70,1.0000,-1,-1,-1
23,31,1300.54,401.59,49.15,149.60,1.0000,-1,-1,-1
23,35,469.82,360.27,130.22,392.81,1.0000,-1,-1,-1
23,40,1080.20,425.40,59.63,180.89,1.0000,-1,-1,-1
24,6,1254.92,448.47,32.30,98.83,1.0000,-1,-1,-1
24,7,1578.78,227.50,200.54,603.79,1.0000,-1,-1,-1
24,8,1625.16,409.76,134.27,404.88,1.0000,-1,-1,-1
24,10,1098.29,431.00,40.30,122.95,1.0000,-1,-1,-1
24,14,720.89,454.34,41.96,127.93,1.0000,-1,-1,-1
24,17,927.28,385.42,45.23,137.90,1.0000,-1,-1,-1
24,22,1542.92,398.55,141.12,425.05,1.0000,-1,-1,-1
24,25,591.96,425.00,103.26,311.98,1.0000,-1,-1,-1
24,30,567.69,301.41,147.61,445.00,1.0000,-1,-1,-1
24,32,1417.48,424.90,44.18,134.55,1.0000,-1,-1,-1
24,33,680.01,437.87,59.40,180.43,1.0000,-1,-1,-1
24,35,474.57,407.03,118.34,357.00,1.0000,-1,-1,-1
24,40,1080.20,425.40,59.63,180.89,1.0000,-1,-1,-1
25,5,493.49,442.50,91.39,276.12,1.0000,-1,-1,-1
25,6,1255.04,449.11,31.74,97.14,1.0000,-1,-1,-1
25,7,1580.32,283.45,198.22,596.79,1.0000,-1,-1,-1
25,8,1640.55,397.21,137.16,413.58,1.0000,-1,-1,-1
25,10,1098.46,430.10,41.35,126.14,1.0000,-1,-1,-1
25,14,720.92,455.15,41.95,127.90,1.0000,-1,-1,-1
25,22,1553.49,396.17,144.89,436.43,1.0000,-1,-1,-1
25,25,592.23,423.22,104.54,315.82,1.0000,-1,-1,-1
25,30,568.60,299.14,148.51,447.69,1.0000,-1,-1,-1
25,32,1411.35,427.88,42.70,130.05,1.0000,-1,-1,-1
25,35,460.47,423.73,114.08,344.18,1.0000,-1,-1,-1
26,6,1254.76,447.57,33.07,101.21,1.0000,-1,-1,-1
26,7,1626.78,300.51,180.58,543.69,1.0000,-1,-1,-1
26,8,1665.50,407.20,126.46,381.33,1.0000,-1,-1,-1
26,10,1098.53,429.76,41.76,127.37,1.0000,-1,-1,-1
26,14,720.96,455.44,41.94,127.87,1.0000,-1,-1,-1
26,22,1576.81,394.72,146.47,441.21,1.0000,-1,-1,-1
26,25,592.33,408.92,104.99,317.16,1.0000,-1,-1,-1
26,30,507.68,321.71,142.30,428.97,1.0000,-1,-1,-1
26,31,1304.85,404.39,45.83,139.51,1.0000,-1,-1,-1
26,32,1408.97,434.76,42.13,128.35,1.0000,-1,-1,-1
26,35,482.89,431.84,102.62,309.64,1.0000,-1,-1,-1
26,40,1080.20,425.40,59.63,180.89,1.0000,-1,-1,-1
27,5,497.50,441.87,90.95,274.81,1.0000,-1,-1,-1
27,6,1254.66,447.01,33.56,102.70,1.0000,-1,-1,-1
27,7,1623.27,311.59,190.93,574.86,1.0000,-1,-1,-1
27,8,1673.45,396.12,134.37,405.18,1.0000,-1,-1,-1
27,10,1098.33,432.39,38.34,116.94,1.0000,-1,-1,-1
27,14,720.82,456.58,40.07,122.17,1.0000,-1,-1,-1
27,20,632.09,433.85,96.83,293.01,1.0000,-1,-1,-1
27,22,1585.20,393.79,147.15,443.28,1.0000,-1,-1,-1
27,25,590.36,429.46,96.28,290.87,1.0000,-1,-1,-1
27,30,539.67,330.63,139.82,421.48,1.0000,-1,-1,-1
27,31,1302.25,404.60,47.51,144.61,1.0000,-1,-1,-1
27,32,1425.19,431.58,41.93,127.74,1.0000,-1,-1,-1
27,35,462.96,432.19,108.75,328.15,1.0000,-1,-1,-1
27,44,1544.85,440.38,39.68,120.97,1.0000,-1,-1,-1
27,45,1021.20,436.37,31.49,96.47,1.0000,-1,-1,-1
28,5,490.86,443.35,100.11,302.45,1.0000,-1,-1,-1
28,6,1254.93,448.53,32.24,98.69,1.0000,-1,-1,-1
28,8,1676.24,392.27,137.13,413.46,1.0000,-1,-1,-1
28,10,1098.24,433.44,36.97,112.78,1.0000,-1,-1,-1
28,14,720.80,457.00,39.34,119.96,1.0000,-1,-1,-1
28,22,1587.89,393.13,147.46,444.24,1.0000,-1,-1,-1
28,25,591.48,432.54,97.18,293.59,1.0000,-1,-1,-1
28,30,551.63,333.93,138.89,418.66,1.0000,-1,-1,-1
28,32,1428.68,426.92,46.04,140.24,1.0000,-1,-1,-1
28,33,681.01,497.02,47.16,143.32,1.0000,-1,-1,-1
28,44,1558.79,464.67,29.68,90.68,1.0000,-1,-1,-1
29,1,1533.22,383.69,158.96,479.13,1.0000,-1,-1,-1
29,5,493.03,437.45,98.74,298.31,1.0000,-1,-1,-1
29,6,1254.72,447.35,33.26,101.81,1.0000,-1,-1,-1
29,8,1696.77,370.12,144.67,436.19,1.0000,-1,-1,-1
29,10,1098.21,433.82,36.48,111.31,1.0000,-1,-1,-1
29,14,720.80,457.13,39.08,119.16,1.0000,-1,-1,-1
29,20,612.80,400.75,114.94,347.58,1.0000,-1,-1,-1
29,22,1608.28,392.62,147.63,444.76,1.0000,-1,-1,-1
29,25,590.00,438.74,93.17,281.49,1.0000,-1,-1,-1
29,32,1436.26,425.23,47.54,144.79,1.0000,-1,-1,-1
29,40,1080.20,425.40,59.63,180.89,1.0000,-1,-1,-1
30,5,493.82,448.02,98.13,296.47,1.0000,-1,-1,-1
30,6,1254.96,448.65,32.13,98.35,1.0000,-1,-1,-1
30,7,1577.58,229.22,207.40,624.41,1.0000,-1,-1,-1
30,8,1704.36,361.74,147.53,444.78,1.0000,-1,-1,-1
30,14,718.70,453.36,42.90,130.79,1.0000,-1,-1,-1
30,22,1615.53,392.20,147.73,445.08,1.0000,-1,-1,-1
30,30,576.36,358.43,124.44,375.13,1.0000,-1,-1,-1
30,31,1303.86,418.42,42.90,130.58,1.0000,-1,-1,-1
30,32,1440.76,427.92,44.07,134.22,1.0000,-1,-1,-1
30,40,1085.04,429.28,56.80,172.33,1.0000,-1,-1,-1
31,5,494.07,452.07,97.88,295.69,1.0000,-1,-1,-1
31,6,1254.73,447.39,33.22,101.69,1.0000,-1,-1,-1
