2,1,123.00,158.80,58.68,178.10,1.0000,-1,-1,-1
2,2,14.93,140.29,68.64,207.93,1.0000,-1,-1,-1
3,1,128.76,147.52,62.99,191.14,1.0000,-1,-1,-1
3,2,14.93,140.29,68.64,207.93,1.0000,-1,-1,-1
4,1,130.77,143.70,64.39,195.33,1.0000,-1,-1,-1
4,2,15.69,136.59,72.37,219.18,1.0000,-1,-1,-1
5,1,142.29,152.88,61.71,187.22,1.0000,-1,-1,-1
5,2,25.04,138.86,70.08,212.27,1.0000,-1,-1,-1
6,1,146.39,156.55,60.58,183.76,1.0000,-1,-1,-1
6,2,29.87,136.29,72.68,220.11,1.0000,-1,-1,-1
7,1,156.07,157.89,60.13,182.41,1.0000,-1,-1,-1
7,2,31.47,135.41,73.57,222.79,1.0000,-1,-1,-1
7,11,138.19,103.89,84.74,256.23,1.0000,-1,-1,-1
8,1,156.38,145.83,66.05,200.34,1.0000,-1,-1,-1
8,2,33.39,130.82,77.45,234.52,1.0000,-1,-1,-1
8,11,138.76,85.14,94.61,285.98,1.0000,-1,-1,-1
9,1,167.18,153.46,62.36,189.15,1.0000,-1,-1,-1
9,2,44.55,129.15,78.87,238.78,1.0000,-1,-1,-1
9,11,150.54,96.23,88.78,268.39,1.0000,-1,-1,-1
9,19,283.80,156.66,36.95,112.80,1.0000,-1,-1,-1
10,1,170.70,155.61,63.65,193.05,1.0000,-1,-1,-1
10,2,48.76,128.57,79.37,240.26,1.0000,-1,-1,-1
10,11,149.66,93.22,90.61,273.91,1.0000,-1,-1,-1
11,1,180.46,156.40,64.11,194.41,1.0000,-1,-1,-1
11,2,50.22,128.40,79.50,240.66,1.0000,-1,-1,-1
11,11,162.08,92.28,91.19,275.64,1.0000,-1,-1,-1
11,19,298.36,157.96,36.23,110.60,1.0000,-1,-1,-1
12,1,182.14,142.43,70.58,214.00,1.0000,-1,-1,-1
12,2,61.16,128.39,79.51,240.67,1.0000,-1,-1,-1
12,11,168.87,72.47,100.65,304.18,1.0000,-1,-1,-1
12,19,311.52,165.82,34.32,104.83,1.0000,-1,-1,-1
13,1,192.80,149.27,69.83,211.70,1.0000,-1,-1,-1
13,2,65.19,128.44,79.48,240.55,1.0000,-1,-1,-1
13,11,176.70,75.43,99.47,300.60,1.0000,-1,-1,-1
13,19,314.49,157.19,37.47,114.44,1.0000,-1,-1,-1
14,1,205.30,153.98,66.41,201.33,1.0000,-1,-1,-1
14,2,77.09,128.49,79.43,240.39,1.0000,-1,-1,-1
14,11,183.85,85.72,94.45,285.44,1.0000,-1,-1,-1
14,19,315.45,154.43,38.48,117.51,1.0000,-1,-1,-1
15,2,81.44,128.55,79.38,240.23,1.0000,-1,-1,-1
15,11,202.65,114.36,84.39,255.07,1.0000,-1,-1,-1
16,1,222.58,154.03,68.42,207.41,1.0000,-1,-1,-1
16,2,86.69,123.36,83.09,251.45,1.0000,-1,-1,-1
16,11,201.58,90.74,93.42,282.33,1.0000,-1,-1,-1
16,19,341.07,153.17,38.95,118.91,1.0000,-1,-1,-1
17,1,225.71,154.07,68.80,208.52,1.0000,-1,-1,-1
17,2,88.54,121.43,84.47,255.60,1.0000,-1,-1,-1
17,11,214.18,95.82,96.38,291.27,1.0000,-1,-1,-1
18,1,227.43,151.51,72.18,218.74,1.0000,-1,-1,-1
18,2,93.06,114.38,88.95,269.10,1.0000,-1,-1,-1
18,11,210.40,63.16,107.02,323.36,1.0000,-1,-1,-1
19,1,228.01,136.83,76.86,232.89,1.0000,-1,-1,-1
19,2,94.68,111.71,90.64,274.19,1.0000,-1,-1,-1
19,11,202.81,37.52,116.14,350.87,1.0000,-1,-1,-1
20,1,227.41,126.08,82.29,249.27,1.0000,-1,-1,-1
20,2,83.25,110.74,91.26,276.03,1.0000,-1,-1,-1
20,11,191.99,28.40,125.20,378.16,1.0000,-1,-1,-1
21,1,227.03,121.88,84.40,255.64,1.0000,-1,-1,-1
21,2,82.06,102.78,95.70,289.42,1.0000,-1,-1,-1
