1.000000,890.000000,544.060000,249.900001,112.140000,338.409997,1.882100,-1.000000,-1.000000
1.000000,891.000000,402.130000,275.460001,104.560000,315.679997,1.783100,-1.000000,-1.000000
1.000000,892.000000,929.930000,127.670001,210.120000,632.359997,1.282400,-1.000000,-1.000000
1.000000,893.000000,793.000000,329.000001,39.000000,118.999997,1.190000,-1.000000,-1.000000
1.000000,894.000000,1.000000,1.000001,341.970000,1027.899997,0.590270,-1.000000,-1.000000
2.000000,890.000000,534.976030,243.792580,119.886424,361.656025,1.401500,-1.000000,-1.000000
2.000000,891.000000,402.130000,275.460001,104.560000,315.679997,2.090400,-1.000000,-1.000000
2.000000,892.000000,907.218388,93.187600,224.573982,675.737786,1.075700,-1.000000,-1.000000
2.000000,893.000000,791.372988,322.910888,44.681266,136.055570,0.887340,-1.000000,-1.000000
3.000000,890.000000,528.913290,271.096896,107.023682,322.986465,1.743100,-1.000000,-1.000000
3.000000,891.000000,383.544776,275.460001,104.560000,315.679997,2.586000,-1.000000,-1.000000
3.000000,892.000000,888.652862,121.394639,212.786668,640.327988,0.827680,-1.000000,-1.000000
3.000000,893.000000,792.673307,327.839170,40.088114,122.195212,1.393700,-1.000000,-1.000000
4.000000,890.000000,521.812499,258.817055,109.060055,329.125817,1.917100,-1.000000,-1.000000
4.000000,891.000000,378.458450,275.460001,104.560000,315.679997,3.238900,-1.000000,-1.000000
4.000000,892.000000,898.820782,137.354753,221.078597,665.253367,0.807560,-1.000000,-1.000000
4.000000,893.000000,790.613922,327.745273,40.843502,124.490517,1.069700,-1.000000,-1.000000
5.000000,890.000000,524.791459,256.565590,104.937568,316.728368,1.637600,-1.000000,-1.000000
5.000000,891.000000,377.444422,275.460001,104.560000,315.679997,3.128400,-1.000000,-1.000000
5.000000,892.000000,880.805900,114.693656,235.861099,709.674659,0.778830,-1.000000,-1.000000
5.000000,893.000000,786.458552,329.090218,39.259832,119.705177,0.837180,-1.000000,-1.000000
6.000000,890.000000,521.763119,252.426918,108.306229,326.879454,1.722800,-1.000000,-1.000000
6.000000,891.000000,367.146724,254.624119,114.830282,346.599238,3.102300,-1.000000,-1.000000
6.000000,892.000000,873.342391,104.188482,241.865215,727.701140,0.946720,-1.000000,-1.000000
6.000000,893.000000,782.830012,325.296510,42.547223,129.669866,1.527700,-1.000000,-1.000000
7.000000,890.000000,520.523239,250.405734,110.255496,332.751318,1.675800,-1.000000,-1.000000
7.000000,891.000000,362.804076,244.902346,119.546531,360.772945,3.233800,-1.000000,-1.000000
7.000000,892.000000,878.411154,115.892080,225.916937,679.769667,0.916600,-1.000000,-1.000000
7.000000,893.000000,781.309559,323.455101,44.179933,134.604833,1.319000,-1.000000,-1.000000
8.000000,890.000000,512.088936,264.472796,106.980976,322.902224,1.421100,-1.000000,-1.000000
8.000000,891.000000,360.319374,244.300521,116.923940,352.855136,3.252900,-1.000000,-1.000000
8.000000,892.000000,882.372240,123.391511,216.110132,650.296523,1.216800,-1.000000,-1.000000
8.000000,893.000000,780.315563,324.997750,43.201539,131.635340,1.103000,-1.000000,-1.000000
9.000000,890.000000,502.531775,257.639004,109.542998,330.618135,1.885800,-1.000000,-1.000000
9.000000,891.000000,357.905797,259.751564,110.658247,333.986135,2.857600,-1.000000,-1.000000
9.000000,892.000000,885.143706,127.588405,210.689315,634.009037,0.872200,-1.000000,-1.000000
9.000000,893.000000,780.083547,326.008824,42.526856,129.587596,1.275800,-1.000000,-1.000000
10.000000,890.000000,497.762530,253.226357,111.127228,335.387099,1.893600,-1.000000,-1.000000
10.000000,891.000000,346.077454,267.922427,111.037765,335.118560,2.962900,-1.000000,-1.000000
10.000000,892.000000,886.849620,129.439691,208.248490,626.681382,0.830400,-1.000000,-1.000000
10.000000,893.000000,775.403114,324.148339,43.897099,133.729659,0.977320,-1.000000,-1.000000
11.000000,890.000000,495.966996,250.695362,111.994760,337.996220,2.510600,-1.000000,-1.000000
11.000000,891.000000,339.948973,269.398205,116.207949,350.674805,2.171400,-1.000000,-1.000000
11.000000,892.000000,887.747281,129.867771,207.597094,624.733652,0.962310,-1.000000,-1.000000
11.000000,893.000000,770.775803,324.957350,46.613306,141.941878,0.949230,-1.000000,-1.000000
12.000000,890.000000,495.792543,249.467059,112.388065,339.176539,2.295500,-1.000000,-1.000000
12.000000,891.000000,337.437852,272.516446,114.485288,345.479415,2.221000,-1.000000,-1.000000
12.000000,892.000000,863.705305,129.593980,207.843462,625.484173,0.913170,-1.000000,-1.000000
12.000000,893.000000,770.657549,328.926853,46.164084,140.565369,1.038600,-1.000000,-1.000000
12.000000,896.000000,708.690275,322.549726,44.948000,136.839997,0.683770,-1.000000,-1.000000
13.000000,890.000000,488.930625,245.250904,117.243386,353.786367,2.873900,-1.000000,-1.000000
13.000000,891.000000,336.992723,273.845252,113.269937,341.814039,2.254100,-1.000000,-1.000000
13.000000,892.000000,858.600796,134.029878,217.366986,654.116181,0.868670,-1.000000,-1.000000
13.000000,893.000000,768.940695,327.831741,47.620738,144.956766,1.214200,-1.000000,-1.000000
13.000000,896.000000,709.077264,318.426428,47.430100,144.327052,0.691350,-1.000000,-1.000000
13.000000,897.000000,669.940501,335.837056,41.738197,127.218732,1.418400,-1.000000,-1.000000
14.000000,890.000000,485.472646,243.207703,119.846348,361.608805,3.167700,-1.000000,-1.000000
14.000000,891.000000,337.508928,274.141866,112.521180,339.556082,2.028400,-1.000000,-1.000000
14.000000,892.000000,856.972242,136.653298,222.878349,670.680373,1.052200,-1.000000,-1.000000
14.000000,893.000000,768.283735,327.016387,48.347987,147.137959,1.224400,-1.000000,-1.000000
14.000000,897.000000,669.629970,334.904166,42.010009,128.040404,0.983760,-1.000000,-1.000000
15.000000,890.000000,484.137680,242.432198,121.010763,365.098525,3.005000,-1.000000,-1.000000
15.000000,891.000000,322.284763,266.776749,122.117125,368.441217,2.063000,-1.000000,-1.000000
15.000000,892.000000,857.101698,137.845823,225.650405,679.006472,1.141200,-1.000000,-1.000000
15.000000,893.000000,770.120934,331.693843,45.097394,137.298755,0.636180,-1.000000,-1.000000
16.000000,890.000000,474.027116,237.312884,126.396388,381.293849,2.448100,-1.000000,-1.000000
16.000000,891.000000,315.991478,266.768048,122.324216,369.047325,2.619300,-1.000000,-1.000000
16.000000,892.000000,857.929238,138.139541,226.731405,682.247951,0.906500,-1.000000,-1.000000
16.000000,893.000000,773.918290,330.755064,41.405283,126.133963,0.564910,-1.000000,-1.000000
17.000000,890.000000,478.620142,253.643546,124.179050,374.601423,2.425900,-1.000000,-1.000000
17.000000,891.000000,313.392583,266.964416,121.989951,368.025247,2.516900,-1.000000,-1.000000
17.000000,892.000000,874.311316,156.858369,218.327142,656.986189,1.319900,-1.000000,-1.000000
17.000000,893.000000,773.705052,333.833619,40.914764,124.654807,0.604520,-1.000000,-1.000000
17.000000,896.000000,709.864047,325.428923,48.465316,147.443882,0.636080,-1.000000,-1.000000
17.000000,897.000000,669.696043,343.241907,41.952668,127.862634,0.445800,-1.000000,-1.000000
18.000000,890.000000,482.083771,263.446203,122.430581,369.324441,2.717100,-1.000000,-1.000000
18.000000,891.000000,310.930332,263.203562,126.540449,381.707579,2.227800,-1.000000,-1.000000
18.000000,892.000000,884.024606,167.588542,212.995541,640.961763,1.233400,-1.000000,-1.000000
18.000000,893.000000,775.905523,336.416184,39.237528,119.593352,0.530770,-1.000000,-1.000000
19.000000,890.000000,474.419260,264.458656,126.296403,380.948745,2.254400,-1.000000,-1.000000
19.000000,891.000000,310.322855,261.223294,128.903697,388.802219,1.950100,-1.000000,-1.000000
19.000000,892.000000,864.492123,172.656954,210.112880,632.300967,1.491200,-1.000000,-1.000000
19.000000,893.000000,777.068748,342.288165,38.460941,117.261139,1.043100,-1.000000,-1.000000
20.000000,890.000000,470.063315,264.212927,128.435699,387.373809,2.439900,-1.000000,-1.000000
20.000000,891.000000,313.237078,279.612166,120.548324,363.650144,1.775200,-1.000000,-1.000000
20.000000,892.000000,852.354641,174.247701,208.886929,628.621764,1.940600,-1.000000,-1.000000
20.000000,895.000000,289.032838,256.959551,158.989971,478.980834,0.426900,-1.000000,-1.000000
20.000000,897.000000,669.748399,352.113132,41.907126,127.722238,0.540270,-1.000000,-1.000000
21.000000,890.000000,471.266225,258.027530,134.878199,406.742957,1.906500,-1.000000,-1.000000
21.000000,891.000000,312.653735,285.986245,124.869720,376.648248,1.833700,-1.000000,-1.000000
21.000000,892.000000,845.824470,174.027830,208.622502,627.833360,1.779000,-1.000000,-1.000000
22.000000,890.000000,484.180193,259.480200,132.888541,400.738469,2.076400,-1.000000,-1.000000
22.000000,891.000000,325.360918,284.471189,133.010057,401.132456,2.051000,-1.000000,-1.000000
22.000000,892.000000,851.787727,153.644916,217.752023,655.278510,1.319400,-1.000000,-1.000000
22.000000,898.000000,1013.319977,259.826968,129.942320,391.817722,1.702900,-1.000000,-1.000000
23.000000,890.000000,500.657966,278.138354,126.377163,381.135163,1.921100,-1.000000,-1.000000
23.000000,891.000000,334.900973,287.241304,132.029113,398.163534,2.612400,-1.000000,-1.000000
23.000000,892.000000,871.733671,160.863925,214.315798,644.951267,1.770400,-1.000000,-1.000000
23.000000,898.000000,1016.186472,262.118740,127.900615,385.673429,1.844400,-1.000000,-1.000000
24.000000,890.000000,515.750184,286.070414,127.284761,383.860446,2.073000,-1.000000,-1.000000
24.000000,891.000000,354.771965,288.338717,130.986150,395.010579,2.666700,-1.000000,-1.000000
24.000000,892.000000,883.437380,165.790004,211.989106,637.959073,1.573000,-1.000000,-1.000000
24.000000,898.000000,1029.474445,254.592798,135.437304,408.347473,2.285400,-1.000000,-1.000000
25.000000,890.000000,528.572259,285.163227,133.512954,402.593715,2.108600,-1.000000,-1.000000
25.000000,891.000000,364.216405,284.212449,135.545564,408.713486,2.777000,-1.000000,-1.000000
25.000000,892.000000,889.256282,168.725196,210.615904,633.833552,1.566100,-1.000000,-1.000000
25.000000,898.000000,1033.935512,251.896401,138.174121,416.570560,2.118600,-1.000000,-1.000000
26.000000,890.000000,543.923837,287.971732,131.673196,397.050322,1.924100,-1.000000,-1.000000
26.000000,891.000000,368.006820,281.590530,137.982525,416.026969,2.529200,-1.000000,-1.000000
26.000000,892.000000,891.394804,170.209531,209.932150,631.780926,1.597200,-1.000000,-1.000000
26.000000,898.000000,1044.321029,243.256174,145.593416,438.877707,1.857100,-1.000000,-1.000000
27.000000,890.000000,557.537001,284.663556,135.742828,409.284111,1.779000,-1.000000,-1.000000
27.000000,891.000000,384.722229,280.089236,139.059269,419.247878,3.292700,-1.000000,-1.000000
27.000000,892.000000,891.540339,170.773373,209.681888,631.031482,1.345900,-1.000000,-1.000000
27.000000,898.000000,1056.928138,263.291005,142.942575,430.886335,1.860200,-1.000000,-1.000000
