1.000000,586.000000,1716.500000,364.890001,128.960000,388.879997,2.058700,-1.000000,-1.000000
1.000000,587.000000,1286.300000,461.780001,59.629000,180.889997,0.437180,-1.000000,-1.000000
1.000000,588.000000,1250.800000,515.620001,44.948000,136.839997,0.436560,-1.000000,-1.000000
2.000000,586.000000,1716.500000,364.890001,128.960000,388.879997,1.997000,-1.000000,-1.000000
3.000000,586.000000,1716.500000,364.890001,128.960000,388.879997,2.290500,-1.000000,-1.000000
4.000000,586.000000,1716.500000,364.890001,128.960000,388.879997,2.067500,-1.000000,-1.000000
5.000000,586.000000,1716.500000,364.890001,128.960000,388.879997,1.238700,-1.000000,-1.000000
6.000000,586.000000,1720.555131,380.229183,123.472305,372.369890,1.054900,-1.000000,-1.000000
7.000000,586.000000,1718.695536,373.202329,125.998025,379.975955,1.407200,-1.000000,-1.000000
7.000000,590.000000,275.370000,446.860001,84.742000,256.229997,0.950000,-1.000000,-1.000000
8.000000,586.000000,1717.534379,368.805406,127.566923,384.699510,0.972870,-1.000000,-1.000000
8.000000,589.000000,877.742391,527.049056,27.360456,84.053719,0.539660,-1.000000,-1.000000
8.000000,590.000000,276.525814,442.622050,90.172601,272.576668,0.885330,-1.000000,-1.000000
9.000000,586.000000,1706.422339,380.149359,123.498189,372.459312,1.087400,-1.000000,-1.000000
9.000000,590.000000,275.783596,445.209855,86.827365,262.491202,0.831270,-1.000000,-1.000000
10.000000,586.000000,1700.185406,386.783018,121.089594,365.216251,1.581600,-1.000000,-1.000000
10.000000,587.000000,1300.583955,455.863677,63.972969,193.931210,0.445700,-1.000000,-1.000000
10.000000,590.000000,275.492261,446.352128,85.386620,258.149648,1.330200,-1.000000,-1.000000
10.000000,591.000000,1281.000000,545.000001,39.000000,118.999997,0.630700,-1.000000,-1.000000
11.000000,586.000000,1692.513361,390.994466,125.002228,376.997605,1.203900,-1.000000,-1.000000
11.000000,590.000000,275.370633,446.855341,84.757526,256.256389,0.646490,-1.000000,-1.000000
12.000000,586.000000,1694.482405,376.542258,132.955328,400.928224,1.219700,-1.000000,-1.000000
12.000000,591.000000,1288.687390,545.000001,39.000000,118.999997,0.458620,-1.000000,-1.000000
13.000000,586.000000,1696.583095,367.914259,137.256367,413.856436,1.436300,-1.000000,-1.000000
13.000000,587.000000,1309.682412,459.784558,68.230017,206.748291,0.547300,-1.000000,-1.000000
13.000000,591.000000,1289.914610,545.000001,39.000000,118.999997,0.525140,-1.000000,-1.000000
14.000000,586.000000,1698.254450,363.356747,139.239600,419.805519,1.581900,-1.000000,-1.000000
14.000000,587.000000,1311.084015,460.704693,68.921292,208.814230,0.490350,-1.000000,-1.000000
14.000000,591.000000,1290.266916,545.000001,39.000000,118.999997,1.093600,-1.000000,-1.000000
15.000000,586.000000,1693.642847,362.202905,134.628795,405.922997,1.506700,-1.000000,-1.000000
15.000000,587.000000,1313.501908,465.886544,66.453321,201.370054,0.630560,-1.000000,-1.000000
15.000000,591.000000,1290.187392,545.000001,39.000000,118.999997,0.899040,-1.000000,-1.000000
16.000000,586.000000,1691.074366,362.338163,131.474491,396.425904,1.620700,-1.000000,-1.000000
16.000000,587.000000,1312.589605,463.805344,67.662154,205.009869,0.562250,-1.000000,-1.000000
16.000000,592.000000,878.495480,523.512942,33.713978,103.152457,0.883230,-1.000000,-1.000000
17.000000,586.000000,1680.524053,376.766313,124.679318,375.981236,1.933300,-1.000000,-1.000000
17.000000,587.000000,1311.737428,462.293061,68.360513,207.110218,0.511740,-1.000000,-1.000000
17.000000,593.000000,1807.863331,449.287285,59.441674,180.334861,0.935160,-1.000000,-1.000000
18.000000,586.000000,1674.875695,385.557910,120.784283,364.266784,2.137000,-1.000000,-1.000000
18.000000,587.000000,1311.087101,461.326030,68.707462,208.150458,0.508460,-1.000000,-1.000000
18.000000,593.000000,1807.526216,439.365789,59.826585,181.495965,1.051900,-1.000000,-1.000000
19.000000,586.000000,1671.119977,374.447310,129.810435,391.437192,2.535500,-1.000000,-1.000000
